Matchname,Half,Time,EventName,Player1Name,Player1ClubName,Player2Name,Player2Clubname,XPosOrigin,YPosOrigin,XPosDest,YPosDest,Rotation,Zone,PossRegain,PossLoss,PossWon
Chicago Fire v Colorado Rapids,Second Half,2542.900,Touch,Joevin JONES,Chicago Fire,,,-38.00,27.00,-44.00,28.00,0,Zone 1,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2544.200,Cross,Joevin JONES,Chicago Fire,,,-44.00,28.00,-48.00,-6.00,0,Zone 1,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2546.200,Header Shot,GILBERTO,Chicago Fire,Maynor FIGUEROA,Colorado Rapids,-48.00,-6.00,-52.00,-5.00,0,Zone 15,1,3,1
Chicago Fire v Colorado Rapids,Second Half,2609.000,Yellow Card,Gabriel TORRES,Colorado Rapids,,,32767.00,32767.00,32767.00,32767.00,180,Zone 42,3,5,3
Chicago Fire v Colorado Rapids,Second Half,2619.200,Substitution,Gabriel TORRES,Colorado Rapids,Vicente SANCHEZ,Colorado Rapids,32767.00,32767.00,-50.00,-6.00,180,Zone 42,3,5,3
Chicago Fire v Colorado Rapids,Second Half,2660.400,Goal Kick,Clint IRWIN,Colorado Rapids,,,-50.00,-6.00,-4.00,-34.00,180,Zone 72,5,9,5
Chicago Fire v Colorado Rapids,Second Half,2669.400,Throw In,Matt POLSTER,Chicago Fire,,,-4.00,-34.00,12.00,-24.00,0,Zone 50,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2670.900,Touch,Eric GEHRIG,Chicago Fire,,,12.00,-24.00,11.00,-19.00,0,Zone 58,8,9,8
Chicago Fire v Colorado Rapids,Second Half,2672.100,Touch,Eric GEHRIG,Chicago Fire,,,11.00,-19.00,10.00,-25.00,0,Zone 57,8,9,8
Chicago Fire v Colorado Rapids,Second Half,2672.700,Touch,Eric GEHRIG,Chicago Fire,,,10.00,-25.00,7.00,-22.00,0,Zone 57,8,9,8
Chicago Fire v Colorado Rapids,Second Half,2673.300,Pass,Eric GEHRIG,Chicago Fire,,,7.00,-22.00,-4.00,-16.00,0,Zone 57,8,9,8
Chicago Fire v Colorado Rapids,Second Half,2674.400,Touch,Michael STEPHENS,Chicago Fire,,,-4.00,-16.00,-2.00,-14.00,0,Zone 50,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2675.300,Pass,Michael STEPHENS,Chicago Fire,,,-2.00,-14.00,4.00,9.00,0,Zone 50,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2677.600,Touch,Jeff LARENTOWICZ,Chicago Fire,,,4.00,9.00,-6.00,9.00,0,Zone 53,10,6,10
Chicago Fire v Colorado Rapids,Second Half,2679.500,Pass,Jeff LARENTOWICZ,Chicago Fire,,,-6.00,9.00,-26.00,28.00,0,Zone 46,10,6,10
Chicago Fire v Colorado Rapids,Second Half,2681.700,Touch,Joevin JONES,Chicago Fire,,,-26.00,28.00,-28.00,26.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2682.400,Touch,Joevin JONES,Chicago Fire,,,-28.00,26.00,-29.00,25.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2683.300,Touch,Joevin JONES,Chicago Fire,,,-29.00,25.00,-32.00,24.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2684.000,Touch,Joevin JONES,Chicago Fire,,,-32.00,24.00,-32.00,22.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2685.000,Touch,Joevin JONES,Chicago Fire,,,-32.00,22.00,-33.00,25.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2685.200,Touch,Joevin JONES,Chicago Fire,,,-33.00,25.00,-34.00,27.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2685.900,Touch,Joevin JONES,Chicago Fire,Vicente SANCHEZ,Colorado Rapids,-34.00,27.00,-30.00,22.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2686.300,Touch,Joevin JONES,Chicago Fire,,,-30.00,22.00,-32.00,21.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2686.600,Touch,Joevin JONES,Chicago Fire,,,-32.00,21.00,-34.00,21.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2687.100,Touch,Joevin JONES,Chicago Fire,,,-34.00,21.00,-31.00,18.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2688.000,Touch,Joevin JONES,Chicago Fire,Drew MOOR,Colorado Rapids,-31.00,18.00,-31.00,18.00,0,Zone 4,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2688.400,Dribble,Joevin JONES,Chicago Fire,,,-26.00,28.00,-32.00,17.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2688.500,Touch,Joevin JONES,Chicago Fire,,,-32.00,17.00,-35.00,11.00,0,Zone 5,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2689.600,Clearance,Marcelo SARVAS,Colorado Rapids,,,-35.00,11.00,-7.00,17.00,180,Zone 82,12,13,12
Chicago Fire v Colorado Rapids,Second Half,2692.800,Header,Jeff LARENTOWICZ,Chicago Fire,,,-7.00,17.00,-19.00,16.00,0,Zone 44,10,6,10
Chicago Fire v Colorado Rapids,Second Half,2693.500,Header,Vicente SANCHEZ,Colorado Rapids,,,-19.00,16.00,-17.00,10.00,180,Zone 97,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2694.700,Touch,Dillon SERNA,Colorado Rapids,,,-17.00,10.00,-17.00,7.00,180,Zone 56,2,13,2
Chicago Fire v Colorado Rapids,Second Half,2696.200,Touch,Dillon SERNA,Colorado Rapids,,,-17.00,7.00,-19.00,1.00,180,Zone 56,2,13,2
Chicago Fire v Colorado Rapids,Second Half,2697.000,Pass,Dillon SERNA,Colorado Rapids,,,-19.00,1.00,25.00,-15.00,180,Zone 90,2,13,2
Chicago Fire v Colorado Rapids,Second Half,2700.800,Pass,Sean JOHNSON,Chicago Fire,,,25.00,-15.00,5.00,-27.00,0,Zone 98,6,2,6
Chicago Fire v Colorado Rapids,Second Half,2702.700,Touch,Matt POLSTER,Chicago Fire,,,5.00,-27.00,3.00,-24.00,0,Zone 57,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2703.500,Touch,Matt POLSTER,Chicago Fire,,,3.00,-24.00,-2.00,-25.00,0,Zone 57,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2704.100,Touch,Matt POLSTER,Chicago Fire,,,-2.00,-25.00,-8.00,-25.00,0,Zone 50,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2705.000,Touch,Matt POLSTER,Chicago Fire,,,-8.00,-25.00,-13.00,-27.00,0,Zone 50,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2706.300,Touch,Matt POLSTER,Chicago Fire,,,-13.00,-27.00,-19.00,-30.00,0,Zone 49,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2708.400,Touch,Matt POLSTER,Chicago Fire,,,-19.00,-30.00,-23.00,-28.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2708.800,Touch,Matt POLSTER,Chicago Fire,,,-23.00,-28.00,-20.00,-25.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2709.800,Pass,Matt POLSTER,Chicago Fire,,,-20.00,-25.00,-20.00,-16.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2710.500,Touch,Michael STEPHENS,Chicago Fire,,,-20.00,-16.00,-21.00,-21.00,0,Zone 40,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2711.200,Touch,Michael STEPHENS,Chicago Fire,,,-21.00,-21.00,-21.00,-18.00,0,Zone 41,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2711.600,Touch,Michael STEPHENS,Chicago Fire,,,-21.00,-18.00,-18.00,-16.00,0,Zone 40,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2712.200,Pass,Michael STEPHENS,Chicago Fire,,,-18.00,-16.00,-26.00,-8.00,0,Zone 40,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2713.000,Touch,Mike MAGEE,Chicago Fire,,,-26.00,-8.00,-25.00,-12.00,0,Zone 36,0,3,0
Chicago Fire v Colorado Rapids,Second Half,2713.700,Pass,Mike MAGEE,Chicago Fire,,,-25.00,-12.00,-29.00,0.00,0,Zone 36,0,3,0
Chicago Fire v Colorado Rapids,Second Half,2714.300,Touch,GILBERTO,Chicago Fire,,,-29.00,0.00,-33.00,2.00,0,Zone 34,1,3,1
Chicago Fire v Colorado Rapids,Second Half,2715.400,Shot,GILBERTO,Chicago Fire,,,-33.00,2.00,-37.00,2.00,0,Zone 31,1,3,1
Chicago Fire v Colorado Rapids,Second Half,2715.600,Touch,David ACCAM,Chicago Fire,,,-37.00,2.00,-52.00,-6.00,0,Zone 19,2,21,2
Chicago Fire v Colorado Rapids,Second Half,2742.100,Goal Kick,Clint IRWIN,Colorado Rapids,,,-49.00,-7.00,3.00,-20.00,180,Zone 72,5,9,5
Chicago Fire v Colorado Rapids,Second Half,2745.800,Foul,Kevin DOYLE,Colorado Rapids,Eric GEHRIG,Chicago Fire,3.00,-20.00,-8.00,-20.00,180,Zone 44,4,11,4
Chicago Fire v Colorado Rapids,Second Half,2768.300,Direct Free Kick Pass,Sean ST LEDGER,Colorado Rapids,,,-8.00,-20.00,26.00,-17.00,180,Zone 51,10,9,10
Chicago Fire v Colorado Rapids,Second Half,2771.400,Foul,Matt POLSTER,Chicago Fire,Kevin DOYLE,Colorado Rapids,26.00,-17.00,26.00,-17.00,0,Zone 98,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2779.300,Direct Free Kick Pass,Sean JOHNSON,Chicago Fire,,,26.00,-17.00,18.00,-9.00,0,Zone 98,6,2,6
Chicago Fire v Colorado Rapids,Second Half,2781.900,Touch,Eric GEHRIG,Chicago Fire,,,18.00,-9.00,14.00,-5.00,0,Zone 90,8,9,8
Chicago Fire v Colorado Rapids,Second Half,2784.600,Pass,Eric GEHRIG,Chicago Fire,,,14.00,-5.00,-23.00,26.00,0,Zone 56,8,9,8
Chicago Fire v Colorado Rapids,Second Half,2786.900,Touch,Joevin JONES,Chicago Fire,,,-23.00,26.00,-25.00,20.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2788.000,Touch,Joevin JONES,Chicago Fire,,,-25.00,20.00,-32.00,23.00,0,Zone 4,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2789.400,Cross,Joevin JONES,Chicago Fire,,,-32.00,23.00,-43.00,-6.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2790.900,Touch,GILBERTO,Chicago Fire,Maynor FIGUEROA,Colorado Rapids,-43.00,-6.00,-46.00,-2.00,0,Zone 21,1,3,1
Chicago Fire v Colorado Rapids,Second Half,2791.800,Shot,GILBERTO,Chicago Fire,,,-46.00,-2.00,-52.00,-3.00,0,Zone 20,1,3,1
Chicago Fire v Colorado Rapids,Second Half,2793.400,Clearance,Maynor FIGUEROA,Colorado Rapids,,,-46.00,-2.00,-24.00,-26.00,180,Zone 77,14,14,13
Chicago Fire v Colorado Rapids,Second Half,2797.900,Touch,Charles ELOUNDOU,Colorado Rapids,,,-24.00,-26.00,-23.00,-31.00,180,Zone 59,1,5,1
Chicago Fire v Colorado Rapids,Second Half,2799.100,Pass,Charles ELOUNDOU,Colorado Rapids,,,-23.00,-31.00,-6.00,-28.00,180,Zone 59,1,5,1
Chicago Fire v Colorado Rapids,Second Half,2800.700,Touch,Matt POLSTER,Chicago Fire,,,-6.00,-28.00,-15.00,-28.00,0,Zone 50,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2801.600,Touch,Matt POLSTER,Chicago Fire,,,-15.00,-28.00,-12.00,-23.00,0,Zone 49,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2802.300,Pass,Matt POLSTER,Chicago Fire,,,-12.00,-23.00,-14.00,5.00,0,Zone 49,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2805.200,Touch,Michael STEPHENS,Chicago Fire,,,-14.00,5.00,-15.00,2.00,0,Zone 45,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2805.800,Touch,Michael STEPHENS,Chicago Fire,,,-15.00,2.00,-18.00,-2.00,0,Zone 45,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2807.200,Touch,Michael STEPHENS,Chicago Fire,,,-18.00,-2.00,-20.00,-2.00,0,Zone 37,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2808.700,Pass,Michael STEPHENS,Chicago Fire,,,-20.00,-2.00,-45.00,-17.00,0,Zone 37,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2810.900,Header,Maynor FIGUEROA,Colorado Rapids,,,-45.00,-17.00,-39.00,-23.00,180,Zone 65,14,14,13
Chicago Fire v Colorado Rapids,Second Half,2812.800,Touch,Jason JOHNSON,Chicago Fire,,,-39.00,-23.00,-35.00,-22.00,0,Zone 42,5,12,5
Chicago Fire v Colorado Rapids,Second Half,2813.900,Cross,Jason JOHNSON,Chicago Fire,,,-35.00,-22.00,-41.00,-5.00,0,Zone 42,5,12,5
Chicago Fire v Colorado Rapids,Second Half,2815.100,Clearance,Marcelo SARVAS,Colorado Rapids,,,-41.00,-5.00,-22.00,-27.00,180,Zone 70,12,13,12
Chicago Fire v Colorado Rapids,Second Half,2818.700,Header,Matt POLSTER,Chicago Fire,,,-22.00,-27.00,-29.00,-7.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2820.700,Header,Jeff LARENTOWICZ,Chicago Fire,Jeff LARENTOWICZ,Chicago Fire,-29.00,-7.00,-49.00,23.00,0,Zone 36,10,6,10
Chicago Fire v Colorado Rapids,Second Half,2824.800,Pass,Drew MOOR,Colorado Rapids,,,-49.00,23.00,-35.00,23.00,180,Zone 100,15,15,15
Chicago Fire v Colorado Rapids,Second Half,2826.400,Touch,Vicente SANCHEZ,Colorado Rapids,,,-35.00,23.00,-39.00,22.00,180,Zone 100,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2827.600,Pass,Vicente SANCHEZ,Colorado Rapids,,,-39.00,22.00,-45.00,28.00,180,Zone 100,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2828.700,Clearance,Drew MOOR,Colorado Rapids,,,-45.00,28.00,4.00,22.00,180,Zone 100,15,15,15
Chicago Fire v Colorado Rapids,Second Half,2831.600,Header,Eric GEHRIG,Chicago Fire,,,4.00,22.00,-17.00,12.00,0,Zone 51,8,9,8
Chicago Fire v Colorado Rapids,Second Half,2833.800,Touch,Vicente SANCHEZ,Colorado Rapids,,,-17.00,12.00,-10.00,11.00,180,Zone 58,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2834.600,Touch,Vicente SANCHEZ,Colorado Rapids,,,-10.00,11.00,5.00,11.00,180,Zone 55,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2836.400,Touch,Vicente SANCHEZ,Colorado Rapids,,,5.00,11.00,16.00,7.00,180,Zone 48,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2837.400,Touch,Vicente SANCHEZ,Colorado Rapids,,,16.00,7.00,22.00,0.00,180,Zone 47,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2838.300,Touch,Vicente SANCHEZ,Colorado Rapids,,,22.00,0.00,23.00,-4.00,180,Zone 37,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2839.900,Pass,Vicente SANCHEZ,Colorado Rapids,,,23.00,-4.00,18.00,-6.00,180,Zone 35,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2840.000,Offside,Charles ELOUNDOU,Colorado Rapids,,,18.00,-6.00,27.00,-12.00,180,Zone 35,1,5,1
Chicago Fire v Colorado Rapids,Second Half,2847.900,Indirect Free Kick Pass,Matt POLSTER,Chicago Fire,,,27.00,-12.00,-2.00,-26.00,0,Zone 91,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2848.600,Header,Charles ELOUNDOU,Colorado Rapids,,,-2.00,-26.00,25.00,-34.00,180,Zone 51,1,5,1
Chicago Fire v Colorado Rapids,Second Half,2875.600,Throw In,Matt POLSTER,Chicago Fire,,,25.00,-34.00,26.00,-22.00,0,Zone 99,9,17,9
Chicago Fire v Colorado Rapids,Second Half,2877.600,Touch,Michael STEPHENS,Chicago Fire,,,26.00,-22.00,19.00,-24.00,0,Zone 99,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2878.200,Touch,Michael STEPHENS,Chicago Fire,,,19.00,-24.00,15.00,-23.00,0,Zone 99,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2879.800,Pass,Michael STEPHENS,Chicago Fire,,,15.00,-23.00,-22.00,14.00,0,Zone 58,7,7,7
Chicago Fire v Colorado Rapids,Second Half,2882.200,Header,Drew MOOR,Colorado Rapids,,,-22.00,14.00,-11.00,12.00,180,Zone 90,15,15,15
Chicago Fire v Colorado Rapids,Second Half,2884.200,Touch,Vicente SANCHEZ,Colorado Rapids,,,-11.00,12.00,-3.00,7.00,180,Zone 57,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2885.700,Touch,Vicente SANCHEZ,Colorado Rapids,,,-3.00,7.00,15.00,6.00,180,Zone 55,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2887.600,Pass,Vicente SANCHEZ,Colorado Rapids,,,15.00,6.00,22.00,15.00,180,Zone 47,2,0,2
Chicago Fire v Colorado Rapids,Second Half,2889.000,Touch,Dillon SERNA,Colorado Rapids,,,22.00,15.00,31.00,23.00,180,Zone 40,2,13,2
Chicago Fire v Colorado Rapids,Second Half,2891.200,Touch,Dillon SERNA,Colorado Rapids,,,31.00,23.00,39.00,25.00,180,Zone 41,2,13,2
Chicago Fire v Colorado Rapids,Second Half,2893.800,Touch,Dillon SERNA,Colorado Rapids,,,39.00,25.00,35.00,26.00,180,Zone 42,2,13,2
Chicago Fire v Colorado Rapids,Second Half,2894.800,Touch,Dillon SERNA,Colorado Rapids,,,35.00,26.00,30.00,26.00,180,Zone 41,2,13,2
Chicago Fire v Colorado Rapids,Second Half,2895.700,Touch,Dillon SERNA,Colorado Rapids,,,30.00,26.00,33.00,28.00,180,Zone 41,2,13,2
Chicago Fire v Colorado Rapids,Second Half,2896.600,Tackle,Dillon SERNA,Colorado Rapids,Jeff LARENTOWICZ,Chicago Fire,33.00,28.00,20.00,23.00,180,Zone 41,2,13,2
Chicago Fire v Colorado Rapids,Second Half,2897.900,Pass,Mike MAGEE,Chicago Fire,,,20.00,23.00,34.00,15.00,0,Zone 59,0,3,0
Chicago Fire v Colorado Rapids,Second Half,2899.400,Touch,Joevin JONES,Chicago Fire,,,34.00,15.00,29.00,18.00,0,Zone 63,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2900.000,Touch,Joevin JONES,Chicago Fire,,,29.00,18.00,26.00,15.00,0,Zone 62,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2901.000,Pass,Joevin JONES,Chicago Fire,,,26.00,15.00,18.00,21.00,0,Zone 62,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2902.200,Pass,Mike MAGEE,Chicago Fire,,,18.00,21.00,29.00,22.00,0,Zone 59,0,3,0
Chicago Fire v Colorado Rapids,Second Half,2903.100,Pass,Jeff LARENTOWICZ,Chicago Fire,,,29.00,22.00,21.00,17.00,0,Zone 59,10,6,10
Chicago Fire v Colorado Rapids,Second Half,2904.200,Touch,Joevin JONES,Chicago Fire,,,21.00,17.00,19.00,20.00,0,Zone 61,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2905.200,Pass,Joevin JONES,Chicago Fire,,,19.00,20.00,8.00,19.00,0,Zone 61,14,11,13
Chicago Fire v Colorado Rapids,Second Half,2906.800,Pass,Mike MAGEE,Chicago Fire,,,8.00,19.00,18.00,16.00,0,Zone 51,0,3,0
Chicago Fire v Colorado Rapids,Second Half,2907.900,Touch,Joevin JONES,Chicago Fire,,,18.00,16.00,11.00,18.00,0,Zone 61,14,11,13
